,original_amount,revised_amount,year,GDP_growth,inflation,manufacturing_value_added,official_exchange_rate,ENT  (ENTERTAIN),GENERAL,GS   (GEN SERV),HUD (GEN SERV-HUD),INS  (INSTRUCTOR),IT/TECH,LS   (LEASE SVCS),LW   (DON'T USE),PRO  (PRO SERVIC),RISK - HR / INS,RNT  (EQUIP RENT)
1119,85000.0,84734.88,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1120,12800.0,12800.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1121,900.0,900.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,1,0,0,0,0,0,0,0,0,0,0
1122,261207.52,138146.81,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,0,0,0,0
1123,64000.0,64000.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,1,0,0,0,0,0,0,0,0
1124,6000.0,6275.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1125,250.0,250.0,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,1,0,0,0,0,0,0,0,0
1126,1850740.0,2128345.27,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,0,0,0
1127,4270.0,4270.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,0,1,0,0,0,0,0,0,0,0
1128,1143000.0,1184163.28,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1129,227273.03,425638.24,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,1,0,0,0,0,0,0,0,0,0
1130,110000.0,110000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,1,0,0,0,0,0,0,0
1131,28000.0,28000.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,1,0,0,0,0,0,0,0,0
1132,2700.0,2700.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,0,1,0,0
1133,10000.0,19000.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1134,5000.0,3587.5,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,0,0,0,0,0,0,0,1,0
1135,4974.0,4974.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,0,0,0,0
1136,1795.0,1253.68,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1137,39840.0,39840.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1138,352147.0,221335.45,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,0,0,0,0,0,0,0,0,0
1139,12169.17,11468.56,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1140,47526.0,47526.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,0,1,0,0,0,0,0,0,0
1141,16000.0,29500.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1142,3500.0,1615.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1143,7500.0,7316.4,2014,2.9453848312678,2.44258329692818,11.348073930706,1,0,0,1,0,0,0,0,0,0,0,0
1144,294950.0,322847.59,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,0,0,0,0,0,0,0,0,0
1145,12902.6,12902.6,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,1,0,0,0,0,0,0,0,0,0
1146,89999.0,89999.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1147,15080.0,7793.06,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1148,5000.0,5000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1149,1287380.0,1196182.15,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,0,0,0,0,0,0,0,0,0
1150,5000.0,5000.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,1,0,0,0,0,0,0,0,0
1151,7500.0,16393.57,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,0,0,1
1152,11206.5,11206.5,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1153,5681.0,12307.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1154,29307.0,29307.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,0,0,0,0
1155,9150.0,9150.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,0,0,0,0,0,0,1,0,0
1156,1080.0,1080.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,0,1,0,0,0,0,0,0,0,0
1157,5893.0,3437.42,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1158,1000.0,955.68,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1159,26646.49,53780.88,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1160,7591.68,7922.68,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,0,0,0,1
1161,1.0,1.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1162,70800.0,70800.0,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,1,0,0,0,0,0,0,0,0
1163,89976.0,89976.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,1,0,0,0
1164,30000.0,24950.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1165,91512.0,1242526.2,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1166,4520.0,18958.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1167,60000.0,20880.25,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1168,1.0,1.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1169,8511.36,0.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1170,4095.0,4095.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1171,18382.01,18382.01,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1172,25577.92,25577.92,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1173,9966.0,9966.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1174,3770.0,3770.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,1,0,0,0,0,0,0,0,0,0
1175,29900.0,29619.71,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1176,10610.0,13610.0,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,0,0,0,0,0,0,0,0,0
1177,100.0,100.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,0,0,0,0,0,1,0,0,0,0
1178,49420.0,49420.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,0,0,0,0,0,0,1,0,0
1179,1500.0,1000.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,0,0,1,0,0,0,0,0,0
1180,30000.0,0.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1181,4850.0,4850.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,1,0,0,0,0,0,0,0,0
1182,17615.0,17614.58,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1183,25000.0,25000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1184,10000.0,5576.4,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1185,23904.6,23904.6,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1186,9500.0,9500.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1187,5150.0,4735.0,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,0,0,0,0,0,0,1,0,0
1188,65000.0,65000.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,0,1,0,0,0,0,0,0,0,0
1189,3200.0,11281.22,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1190,6222.56,5775.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,1,0,0,0,0,0,0,0,0,0
1191,1850.0,1850.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,0,0,0,0,0,0,0,0,0
1192,250000.0,257231.68,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1193,40000.0,40000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1194,7566.0,7566.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1195,5435.36,0.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,0,1,0,0,0,0,0,0,0,0
1196,84227.0,84227.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,0,1,0,0,0,0,0,0,0
1197,22000.0,21978.83,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,0,0,0,0,0,0,1,0,0
1198,32000.0,32000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1199,45000.0,45000.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1200,148000.0,131904.96,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,0,0,0,0,0,0,1,0,0
1201,2000.0,2000.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1202,1215.4,1215.4,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1203,90000.0,90000.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,0,1,0,0,0,0,0,0,0
1204,3000.0,3773.45,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,1,0,0,0,0,0,0,0,0,0
1205,11000.0,11000.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,1,0,0,0,0,0,0,0,0
1206,7793.88,7793.88,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1207,250000.0,480914.31,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,1,0,0,0,0,0,0,0,0
1208,1200.0,1200.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1209,20125.0,35301.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1210,13600.0,13600.0,2014,2.9453848312678,2.44258329692818,11.348073930706,1,0,0,0,0,0,0,0,0,0,0,0
1211,23000.0,161353.94,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,1,0,0,0,0
1212,2833.0,2833.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1213,50000.0,50000.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1214,23453.1,17281.0,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1215,6714.0,6522.5,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,0,0,0,0,0,0,0,0,0
1216,26582.0,183412.68,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,0,0,0
1217,7119.6,14239.2,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1218,165000.0,0.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,1,0,0,0,0,0,0,0
1219,87500.0,92439.32,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1220,13371.06,14633.6,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,0,0,0,0,0,0,0,0,1
1221,5135.0,10423.04,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1222,203433.0,189672.35,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,0,0,0,0,0,0,0,0,0
1223,22247.84,22247.84,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1224,10000.0,10000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,1,0,0,0,0,0
1225,70000.0,70000.0,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,1,0,0,0,0,0,0,0,0
1226,6471.01,6471.01,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,0,0,0,0,0,0,0,0,0
1227,70000.0,210000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,0,1,0
1228,10000.0,10000.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,0,0,0,0,0,0,1,0,0
1229,1800.0,1800.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,0,1,0,0,0,0,0,0,0,0
1230,100000.0,75000.0,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1231,6651.6,6651.6,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,1,0,0,0,0,0,0,0,0,0
1232,29950.0,2301.0,2014,2.9453848312678,2.44258329692818,11.348073930706,1,0,0,0,0,0,0,0,0,0,0,0
1233,11000.0,11000.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1234,5194.38,5194.38,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1235,20000.0,20000.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1236,75000.0,75000.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,1,0,0,0,0,0,0,0,0,0
1237,45000.0,44961.77,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,0,0,0,0,0,0,1,0,0
1238,9000.0,9000.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,1,0,0,0,0,0,0,0,0
1239,274988.85,274988.85,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1240,45000.0,45000.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1241,4000.0,4000.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,0,0,0,0
1242,34766.95,69059.05,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1243,1125.0,2190.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1244,19950.0,46118.66,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1245,90000.0,117971.2,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,1,0,0,0,0,0,0,0,0
1246,4600.0,2537.5,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,0,0,0,0,0,0,1,0,0
1247,10000.0,10000.0,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,1,0,0,0,0,0,0,0,0
1248,14984.0,14984.0,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1249,6215.0,6215.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1250,16250.0,16250.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1251,23198.2,23010.76,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1252,10000.0,10000.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1253,5000.0,5000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1254,68000.0,141000.0,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,0,0,0,0,0,0,0,0,1
1255,8500.0,8500.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,0,0,0,0,0,0,0,0,1
1256,54500.0,73491.7,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1257,50759.0,179028.12,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1258,15739.0,15739.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,1,0,0,0,0,0,0,0,0
1259,2280.0,7633.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,1,0,0,0,0
1260,340000.0,339900.79,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,0,0,0,0,0,0,0,0,0
1261,1250.0,7248.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1262,20000.0,17552.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1263,4950.0,4500.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1264,9700.0,9093.35,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1265,1485.0,1485.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,0,0,1,0,0,0,0,0,0
1266,25000.0,24011.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,0,0,0,0,0,0,1,0,0
1267,40000.0,179922.1,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1268,15000.0,30000.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,1,0,0,0,0,0,0,0,0
1269,2000.0,2000.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1270,0.01,0.01,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1271,,,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1272,92806.0,137121.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1273,35000.0,35000.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,0,1,0,0,0,0,0,0,0
1274,9250.0,9250.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1275,25000.0,25000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1276,3800.0,8502.75,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1277,150000.0,435009.5,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,1,0,0,0,0,0,0,0,0
1278,10000.0,10000.0,2015,2.24192121597748,2.13011000365963,11.2588564739494,1,0,0,1,0,0,0,0,0,0,0,0
1279,12000.0,12000.0,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,1,0,0,0,0,0,0,0,0
1280,5000.0,5000.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1281,9000.0,12000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1282,17250.0,19760.84,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1283,14745.0,14745.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1284,15000.0,14858.25,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,1,0,0,0,0,0,0,0,0
1285,1215.0,2125.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,1,0,0,0,0,0,0,0,0,0
1286,8733.06,9733.06,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1287,,,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,0,1,0,0,0,0,0,0,0
1288,22560.0,19913.42,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,0,0,0,0,0,0,1,0,0
1289,24600.0,24599.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1290,200000.0,199000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1291,3500.0,3500.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,0,0,0,0,0,1,0,0
1292,4700.0,4700.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1293,23628.38,22082.6,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,0,0,0,0,0,0,0,0,0
1294,16575.0,17620.0,2011,5.94548476122172,4.69785886363739,10.7103708073141,1,0,0,0,0,0,0,0,0,0,0,0
1295,1876000.0,2930715.18,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,0,0,0,0,0,0,0,0,0
1296,112200.0,102000.0,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,0,0,0,0,0,0,1,0,0
1297,45407.63,45407.63,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,1,0,0,0,0,0,0,0
1298,2645.0,2645.0,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,0,0,0,0,0,0,1,0,0
1299,55942.0,54862.0,2014,2.9453848312678,2.44258329692818,11.348073930706,1,0,0,0,0,0,0,0,0,0,0,0
1300,19000.0,19000.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,0,0,0,0,0,0,0,0,0
1301,600000.0,600000.0,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,0,0,0,0,0,0,0,0,0
1302,1200.0,1200.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1303,145.04,795.04,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,1,0,0,0,0,0,0,0,0,0
1304,45000.0,45000.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,1,0,0,0,0,0,0,0,0
1305,57006.62,57006.62,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,1,0,0,0,0,0,0,0,0,0
1306,17278.0,85567.0,2016,1.66747207596187,1.26158320570537,11.2236379165299,1,0,0,1,0,0,0,0,0,0,0,0
1307,35000.0,46688.24,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1308,36556.25,37771.7,2014,2.9453848312678,2.44258329692818,11.348073930706,1,0,0,0,0,0,0,0,0,0,0,0
1309,13772.12,13284.27,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1310,3950.0,4702.5,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1311,17706.69,17706.69,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1312,1058.39,1058.39,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1313,10000.0,9237.87,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,1,0,0,0,0,0,0,0,0
1314,7756.8,8541.45,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,0,0,0,0,0,0,0,0,0
1315,14820.0,14820.0,2012,-2.76780251140578,1.23358439630637,10.6290647168458,1,0,0,1,0,0,0,0,0,0,0,0
1316,35000.0,35000.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,1,0,0,0,0,0,0,0,0
1317,15000.0,15000.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1318,15800.0,15799.1,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,0,0,0,0,0,0,1,0,0
1319,1926.0,2855.73,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1320,25000.0,23664.75,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1321,7850.0,7850.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1322,10007.5,10007.5,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1323,9000.0,3968.0,2022,2.70885669419681,1.64004344238989,11.9060850975322,1,0,0,0,0,0,0,0,0,1,0,0
1324,4455.0,4455.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1325,7500.0,7500.0,2019,1.84187539518688,1.46483265562714,11.7981164603897,1,0,0,1,0,0,0,0,0,0,0,0
1326,5000.0,20000.0,2020,2.28068760319185,2.06933726526059,11.8575606302731,1,0,0,1,0,0,0,0,0,0,0,0
1327,45971.0,54211.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,1,0,0,0,0,0,0,0
1328,15000.0,14652.2,2014,2.9453848312678,2.44258329692818,11.348073930706,1,0,0,1,0,0,0,0,0,0,0,0
1329,18195.35,17005.0,2018,2.28777593255359,1.62222297740821,11.6554754899495,1,0,0,0,0,0,0,0,0,0,0,0
1330,20000.0,20000.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,0,1,0,0,0,0,0,0,0
1331,60000.0,60000.0,2017,2.70636958176399,0.118627135552435,11.6623134302954,1,0,0,0,1,0,0,0,0,0,0,0
1332,1000.0,1000.0,2010,2.06159311851432,8.00279982052117,10.70037081,1,0,0,1,0,0,0,0,0,0,0,0
1333,13333.0,13333.0,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
1334,236805.0,234146.0,2013,2.29443907769311,1.81221007526015,11.0580367745651,1,0,0,0,0,0,0,0,0,0,0,0
1335,,,2021,1.54989495017045,3.15684156862206,11.9472468321556,1,0,0,1,0,0,0,0,0,0,0,0
